uuid,company_name,founded,short_bio,min_employees,max_employees,email ,phone_number,previous_name,website,country,region,zip_code,street_address1,street_address2,website2,facebook,twitter,linkedin,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
723689e970b43228dd866d9034d3aa0b,Adapt Partners,2/1/12,"Adapt Partners is an enterprise technical SEO agency located in Apex, NC.",11,50,marty@adaptpartners.com,(919) 590-9720,[u'Adapt'],https://adaptpartners.com/,United States,North Carolina,27502,225 N Salem St,Ste 122,https://adaptpartners.com/,https://www.facebook.com/AdaptPartners,https://twitter.com/adaptpartners,https://www.linkedin.com/company/adapt-partners,,,,,,FALSE,,,,0,0,Reputation,Marketing Automation,Search Engine,SEO,Content Creators,Semantic Search,,,,,,,,,,,
a6d9acc545f947035e4ceae63b26f11a,Vaporware,8/1/12,Get ship done with Vaporware. Get your app built and launched faster with Vaporware.,1,10,hello@vaporwa.re,(919) 827-4061,[u'Vaporware Technologies'],http://www.vaporwa.re/,United States,North Carolina,27603,310 S. Harrington St.,,http://www.vaporwa.re/,https://www.facebook.com/vaporware,https://www.twitter.com/vpware,https://www.linkedin.com/company/vaporware,,,,,,FALSE,,,,0,0,Small and Medium Businesses,Enterprise Software,,,,,,,,,,,,,,,
a2920a4be3cf0aab92e548546cdaec5b,iScribes,1/14/14,iScribes is a technology company that provides physicians with mobile apps and wearable technology.,1,10,info@iscribes.co,(434) 242-0031,,http://www.iscribes.co,United States,North Carolina,27701,118 W Parrish Street,Suite 300,http://www.iscribes.co,http://www.facebook.com/iScribes,http://twitter.com/iScribesInc,https://www.linkedin.com/company/iscribes,,,,,,FALSE,,,,1512082,0,Health Care,Information Technology,,,,,,,,,,,,,,,
c63bd0ba87e979a110541ae555f0e07d,LearnVC,1/1/08,"Education site for entrepreneurs, investors, and students.",1,10,,919-627-1008,,http://www.learnvc.com/,United States,North Carolina,27701,American Underground 406 Blackwell St. Suite B032,,http://www.learnvc.com/,http://twitter.com/LearnVC,https://www.linkedin.com/in/jeffreyboardman,,,,,,,FALSE,,,,0,0,Venture Capital,,,,,,,,,,,,,,,,
5683e664e17d3007f5d9274a6de0e202,Calibration Solutions,1/1/00,"Calibration Solutions, Inc. (CSI) is a locally owned and operated calibration laboratory.",1,10,info@calibrationsolution.com,(877) 987-2252,,http://www.csimetrology.com/,United States,North Carolina,28031,18339 Old Statesville Road,Suite H,http://www.csimetrology.com/,http://www.facebook.com/pages/Calibration-Solutions-Inc/190567744305378,http://twitter.com/CalSolutions,http://www.linkedin.com/company/calibration-solutions-inc-,,,,,,FALSE,,,,0,0,Test and Measurement,,,,,,,,,,,,,,,,
686b1b874cec8b229201a99b7114dd5c,Sentilus,1/1/12,"Durham, NC-based Sentilus was founded in 2012",,,,,,,United States,North Carolina,27705,637 Starmont Drive,,,,,,,,,,,FALSE,,,,0,0,Health Diagnostics,Health Care,Information Technology,,,,,,,,,,,,,,
40b570bd01173ca0a909b29e8016f11f,ProPatient,11/10/13,ProPatient is a fast way to get the answers and tools you need to take control of your health and get the most out of your doctor visit.,1,10,david@hadden.com,(919) 904-0035,,http://www.propatient.com/,United States,North Carolina,27278,3015 Carriage Trail,,http://www.propatient.com/,https://www.facebook.com/pages/ProPatient/1472368622985044,https://twitter.com/,,,,,,,FALSE,,,,0,0,Apps,Software,Health Care,,,,,,,,,,,,,,
bdabf450aa638377d9dcfcb1cb8b42c1,Triangle BioSystems,1/1/01,Our foremost goal is to equip scientists with their optimal neural interfacing laboratory setup.,11,50,support@trianglebiosystems.com,(919) 361-2663,,http://trianglebiosystems.com/,United States,North Carolina,27703,2224 Page Rd,Suite 108,http://trianglebiosystems.com/,http://www.linkedin.com/company/triangle-biosystems,,,,,,,,FALSE,,,,0,0,Biotechnology,Wireless,Neuroscience,,,,,,,,,,,,,,
127af1ebd072032715df7ccff5e7546e,App-Garden,1/1/92,"Developed by Cook Consulting Inc., the App-Garden is a suite of administrative software products that are used in schools.",11,50,,,,http://app-garden.com,United States,North Carolina,28602,409B 4th Street SW,,http://app-garden.com,,,,,,,,,FALSE,,,,0,0,Developer Tools,,,,,,,,,,,,,,,,
d34bcc73b3355ad64b2e0e59af19a9c3,Verdesian Life Sciences,1/1/12,"Nutritional Catalysts, Seed Inoculants/Treatments and Plant Health Technologies",51,100,,(919) 825-1901,,http://vlsci.com,United States,North Carolina,27513,501 Cascade Pointe Lane,Suite 103,http://vlsci.com,https://www.facebook.com/verdesianlifesciences,https://www.twitter.com/verdesian,,,,,,,FALSE,,,,0,0,Life Science,Nutrition,Food Processing,,,,,,,,,,,,,,
2200b5e60c08010bf8ac6e2f38e2cb68,OpenShift,2/1/10,OpenShift is an open hybrid cloud application platform by Red Hat.,,,openshift@redhat.com,18887334281,,https://www.openshift.com/,United States,North Carolina,27601,100 E. Davie Steet,,https://www.openshift.com/,https://www.facebook.com/openshift,https://twitter.com/openshift,,,,,,,FALSE,,,,0,0,Developer Platform,Apps,Software,,,,,,,,,,,,,,
af281460c45eb739b9abb1736a8bee28,SheTrusts.com,1/1/13,SheTrusts.com is an online platform that provides women with direct access to fashion and accessory durability reviews by other women.,1,10,info@shetrusts.com,,,http://www.shetrusts.com,United States,South Carolina,,,,http://www.shetrusts.com,http://www.facebook.com/SheTrusts,http://twitter.com/shetrusts,,,,,,,FALSE,,,,0,0,Fashion,,,,,,,,,,,,,,,,
a9bd48c2ee96dfce07dc9fe00667170b,Talking Biz News,1/1/05,Talking Biz News is a biz news bulletin board that provides latest headlines and insights for professional writers.,1,10,croush@email.unc.edu,(919) 962-4092,,http://talkingbiznews.com/,United States,North Carolina,27599,,,http://talkingbiznews.com/,http://www.facebook.com/talkingbiznews,http://twitter.com/talkingbiznews,,,,,,,FALSE,,,,0,0,News,,,,,,,,,,,,,,,,
ffd284e61528987aaf8d10665ce3348f,Foreman,,Foreman is an open source lifecycle management tool for physical and virtual servers.,,,,,,http://theforeman.org/,United States,North Carolina,27601,100 East Davie Street,,http://theforeman.org/,,,,,,,,,FALSE,,,,0,0,Robotics,Software,Internet of Things,Internet,Information Technology,,,,,,,,,,,,
5f77a66875017a5633c35f69e33772cd,RISC Networks,1/1/07,RISC Networks delivers award winning SaaS analytics that help organizations solve problems faster and improve the success of IT projects.,11,50,info@riscnetworks.com,(866) 808-1227,"[u'myITassessment.com', u'myITassessment']",http://www.riscnetworks.com,United States,North Carolina,28801,1 Rankin Avenue Second Floor,,http://www.riscnetworks.com,https://www.facebook.com/riscnetworks,https://www.twitter.com/riscnetworks,http://www.linkedin.com/company/risc-networks,,,,,,FALSE,,,,0,0,Cloud Computing,SaaS,IaaS,Information Technology,,,,,,,,,,,,,
d807d20416e5282e5371592bc23abe49,Dolphin Software,1/1/89,Dolphin Software Solutions is a software development,1,10,,15402528864,,http://www.dolphinsoftwares.com/,United States,North Carolina,27051,5184 Reidsville. Rd,,http://www.dolphinsoftwares.com/,,,,,,,,,FALSE,,,,0,0,Software,,,,,,,,,,,,,,,,
7924506266716b766402c19d353d384b,Broken Envelope Productions,12/19/12,Broken Envelope Productions is committed to bringing unique fantasy sports games to the market.,1,10,info@flootball.com,,,https://www.flootball.com/,United States,South Carolina,29526,,,https://www.flootball.com/,http://www.facebook.com/FLootball,http://twitter.com/FLootball,,,,,,,FALSE,,,,0,0,Gaming,Fitness,Sports,,,,,,,,,,,,,,
f52a0dd8f7b38b2fcd6f440e1bb5bb43,"The Anstad Group, LLC",1/3/10,Digital Agency Specializing in User Experience and Digital Analytics,1,10,willpeters@anstad.com,(704) 208-8304,[u'anstad'],http://anstad.com,United States,North Carolina,28269,P.O Box 481192,,http://anstad.com,http://www.facebook.com/anstadgroup,http://twitter.com/anstadgroup,http://www.linkedin.com/company/anstad,,,,,,FALSE,,,,0,0,Advertising,Web Design,Digital Media,,,,,,,,,,,,,,
90b023c6c0193e781f2ca158cf94146a,Trow Consulting Engineers,1/1/98,Trow Consulting Engineers is a directory to browse industries by products and services offered by them.,11,50,,+1 (704) 541-3311,,http://www.engnetglobal.com,United States,North Carolina,28173,11121 Carmel Commons Blvd.,Suite 405,http://www.engnetglobal.com,https://www.facebook.com/engineeringnetwork,https://www.twitter.com/engnet,https://www.linkedin.com/company/engnet,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
c937347eec8ba1dd1add21a0cf980472,AMW Foundation,3/1/02,The invention provides behavior modification stimulation and auditory feedback directly to individuals.,1,10,,9198502325,,http://www.amw-foundation.org,United States,North Carolina,27615,,,http://www.amw-foundation.org,,,,,,,,,FALSE,,,,2500,0,Medical,,,,,,,,,,,,,,,,
2674ab71be0e0d8f20a92fd1de838447,Taylor Enterprises,5/12/14,"Ordinarily, he is a real estate wholesaler.",1,10,customerservice@teifms.com,(864) 583-4150,,http://taylorlubricants.com,United States,South Carolina,29302,2586 Southport Road,,http://taylorlubricants.com,,,,,,,,,FALSE,,,,0,0,Finance,Software,,,,,,,,,,,,,,,
d57aaae982fec55f7b5cd42db92dfc3b,Metroview Capital,3/28/13,Metroview Capital is a microcap private equity firm.,1,10,,,,http://www.metroviewcapital.com,United States,North Carolina,28106,,,http://www.metroviewcapital.com,https://www.facebook.com/bluehost,https://www.twitter.com/bluehost,https://www.linkedin.com/company/bluehost.com,,,,,,FALSE,,,,500000,0,Finance,Venture Capital,Financial Services,Real Estate,,,,,,,,,,,,,
fe16d59f850bc1512234c6a39fb0930a,Luxury Penny Investments,7/1/14,"Think Reverse Mortgage. Well, we are in the business for reverse retirement.",1,10,,,,,United States,South Carolina,29505,,,,,,,,,,,,FALSE,,,,16500,0,FinTech,Finance,,,,,,,,,,,,,,,
f66fa1c6ba55a955d421b90b8afc4b02,ENGAGE,11/1/14,ENGAGE leverages AI to predict peopleâ€™s job security and likelihood to change jobs based on publicly available information.,11,50,hello@engagetalent.com,(855)435-6566,,http://www.engagetalent.com,United States,South Carolina,29492,295 Seven Farms Drive  # 258,,http://www.engagetalent.com,https://www.facebook.com/EngageTalent/,http://twitter.com/engage_talent,https://www.linkedin.com/company/engagetalent-com/,,,,,,FALSE,,,,6250000,0,Recruiting,Artificial Intelligence,Predictive Analytics,Software,Organization,Organization,Organization,Organization,Organization,,,,,,,,
31e47087cba438cde74df7def53faa1a,Etreasurebox,4/22/14,"eTreasureBox, a membership program, offers its users their choice of travel, shopping, dining, and entertainment programs every month.",1,10,,,,http://etreasurebox.com,United States,North Carolina,28209,,,http://etreasurebox.com,https://www.facebook.com/etreasurebox-597754776973399,https://www.twitter.com/etreasurebox,,,,,,,FALSE,,,,0,0,Retail,,,,,,,,,,,,,,,,
3ef6aabdaa5859616f63f005555aced0,Pureflection Day Spa & Hair Studio,3/6/06,Pureflection Day Spa & Hair Studio is a company looking to position itself in the mid-to-high end market segment.,1,10,,,,,United States,South Carolina,29205,,,,,,,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
37770e79d3d0929f4c39deb6497e2b8d,Sorbent Green,1/1/08,In the multi-billion dollar waste disposal & cleaning industry.,1,10,,18032953200,,http://www.sorbentgreen.com/,United States,South Carolina,29801,Sorbent Green â€“ Greensorb.com 116-C Pendleton Street,,http://www.sorbentgreen.com/,http://www.facebook.com/GreenSorb,https://www.twitter.com/greensorb,http://www.linkedin.com/company/sorbent-green-llc,,,,,,FALSE,,,,203877,0,Consumer Goods,Environmental Consulting,Chemical,Manufacturing,Aerospace,Organization,,,,,,,,,,,
6a92e9f99fc598cc30b599ac8eeb41bb,Tech Talent South,1/1/13,Tech Talent South provides beginner-focused programs teaching web development and coding to adults and children throughout the Southeast.,11,50,info@techtalentsouth.com,(404) 491-9887,,http://techtalentsouth.com/,United States,North Carolina,,,,http://techtalentsouth.com/,http://www.facebook.com/techtalentsouth,http://twitter.com/techtalentsouth,http://www.linkedin.com/company/tech-talent-south,,,,,,FALSE,,,,0,0,Children,EdTech,Education,,,,,,,,,,,,,,
ab2644a6c9e1c0b2e5e70e9570878a59,Barriga Foods,10/2/13,Barriga Foods makes uniquely delicious gourmet guacamole and salsa products sold locally.,1,10,,18645510757,,http://www.barrigafoods.com/,United States,South Carolina,29615,,,http://www.barrigafoods.com/,,,,,,,,,FALSE,,,,15000,0,Hospitality,,,,,,,,,,,,,,,,
5b12d384382301c3c5f4ab37d19706ef,Crossroads PR and Marketing,1/1/03,Crossroads PR and Marketing specializes in Lead Generation Support â€“ including the creation and optimization of content that map,1,10,info@crossroadsprm.com,+1 (919) 821-2822,,http://crossroadsprm.com,United States,North Carolina,27603,507 West Peace Street,Ste 102,http://crossroadsprm.com,https://www.facebook.com/crossroadsprm,https://www.twitter.com/crossroadsprm,,,,,,,TRUE,,,,0,0,Marketing,Advertising,,,,,,,,,,,,,,,
63fbb6d3c102f7f09b100e9d36887039,NetSanity,4/1/13,"Founded in the southeast in 2013, NetSanity offers a SaaS based secure consumer service for mobile devices.",1,10,info@netsanity.net,404 369 0980,,http://netsanity.net/,United States,North Carolina,28277,13850 Ballantyne Corporate Place,Suite 500,http://netsanity.net/,http://www.facebook.com/netsanity,http://twitter.com/NetSanityMobile,https://www.linkedin.com/company/netsanity-inc-,,,,,,FALSE,,,,937000,0,Service Industry,Consumer,SaaS,Mobile Devices,,,,,,,,,,,,,
481d9134c5e0bd435e6894e66c5f7f4d,Vacation Your Way,8/8/14,Vacation Your Way is a new business that will be selling memberships to a vacation club.,1,10,info@vacationyourway.ca,888-221-4470,,http://www.vacationyourway.ca,United States,South Carolina,29928,,,http://www.vacationyourway.ca,https://www.facebook.com/vacationyourway2010,https://www.twitter.com/vacationyway,,,,,,,FALSE,,,,0,0,Travel,,,,,,,,,,,,,,,,
65c3077bf75c3ad3597d936c9472e80e,InciComm,9/11/13,Public Safety Incident Management Software,1,10,rivers@incicomm.com,(843) 817-5179,,http://www.incicomm.com,United States,South Carolina,29403,475-A East Bay Street,Suite 7,http://www.incicomm.com,http://www.facebook.com/incicomm,http://twitter.com/incicomm,http://www.linkedin.com/company/incicomm,,,,,,FALSE,,,,0,0,Task Management,Software,Mobile,,,,,,,,,,,,,,
dc49189e94671972690796059f44c4a4,FineBooks&Collection,,"FineBooks&Collections, a quarterly magazine and website, offers news and information on collectible books, maps, manuscripts, and more.",1,10,,(800) 662-4834,,http://www.finebooksmagazine.com/,United States,North Carolina,27517,101 Europa Drive,Suite 150,http://www.finebooksmagazine.com/,http://www.facebook.com/FineBooksmagazine,http://twitter.com/`,http://www.linkedin.com/company/fine-magazines,,,,,,FALSE,,,,0,0,Publishing,Collectibles,,,,,,,,,,,,,,,
f44793f4c3587f397a6621f382bd1eba,Lenoir Rhyne University,1891-01-01,"Lenoirrhyne University, LRU, is a university located in Hickory, North Carolina.",,,,,,http://www.lr.edu/,United States,North Carolina,,"625 7th Avenue, NE",,http://www.lr.edu/,http://www.facebook.com/lenoirrhyne,http://twitter.com/lenoirrhyne,,,,,,,FALSE,,,,0,0,,,,,,,,,,,,,,,,,
a36495adb2ef690f197b745635a929e9,The News & Record,,"The News & Record is a multimedia news, information, advertising, and entertainment source, which is owned by BH Media.",501,1000,obituaries@news-record.com,(336) 373-7020,,http://www.news-record.com/,United States,North Carolina,27401,200 E. Market St.,,http://www.news-record.com/,http://www.facebook.com/newsandrecord,http://twitter.com/newsandrecord,https://www.linkedin.com/company/https:,,,,,,FALSE,,,,0,0,News,,,,,,,,,,,,,,,,
959d90a4d6ce801c0d46ba05c0538c4f,Linor Technology,1/1/12,Monitoring & Control your offline devices from your smartphone,1,10,,(336)485-5632,,http://www.linortek.com/,United States,North Carolina,27107,1150 Louise Rd.,Suite D,http://www.linortek.com/,http://www.facebook.com/LinorTechnology,http://twitter.com/LinorTechnology,http://www.linkedin.com/company/linor-technology-inc-,,,,,,FALSE,,,,0,0,Electronics,Manufacturing,Internet of Things,,,,,,,,,,,,,,
8690054e486d95f2d560c830d18a50be,K4Connect,10/1/13,"Serving older adults & those living w disabilities via our integrated Technology Delivery Platform; making life simpler, healthier, happier",11,50,info@k4connect.com,13216527940,,http://www.k4connect.com,United States,North Carolina,27606,"5511 Capital Center,","Drive #350,",http://www.k4connect.com,http://www.facebook.com/k4connect,http://twitter.com/k4connect,https://www.linkedin.com/company/k4connect,,,,,,FALSE,,,,21900000,0,Web Development,Software,Organization,Organization,,,,,,,,,,,,,
0027d656837934a4ba7fcfca95cd263d,Eye Surgery Center of the Carolinas,1/1/82,"At The Eye Surgery Center of the Carolinas, we put Clinical First",,,,(910) 295-1221,,http://eyesurgerycenterofthecarolinas.com,United States,North Carolina,28387,2170 Midland Road,,http://eyesurgerycenterofthecarolinas.com,,,,,,,,,FALSE,,,,280000,0,Clinical Trials,Health Care,Medical,,,,,,,,,,,,,,
be8e68ce58a47584e5a6d0cacd273409,Conita Technologies,,"Conita Technologies, Inc. develops voice driven software applications for businesses",,,,,,,United States,South Carolina,29201,1200 Main St,Suite 900,,,,,,,,,,FALSE,,,,0,0,Robotics,Software,Information Technology,,,,,,,,,,,,,,
